Municipio,Año,Código,Concepto,Aprobado,Devengado,Observaciones
Tepic,2025,COG73,Compra de Títulos y Valores,0.00,0.00,x
Tepic,2025,COG74,Concesión de Préstamos,0.00,0.00,x
Tepic,2025,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Tepic,2025,COG76,Otras Inversiones Financieras,0.00,0.00,x
Tepic,2025,COG78,Provisiones para Contingencias y Otras Erogaciones Especiales,0.00,0.00,x
Tepic,2025,COG08,Participaciones y Aportaciones,35786036.49,45882720.00,x
Tepic,2025,COG81,Participaciones,0.00,0.00,x
Tepic,2025,COG82,Aportaciones,0.00,0.00,x
Tepic,2025,COG83,Convenios,35786036.49,45882720.00,x
Tepic,2025,COG09,Deuda Pública,121070173.97,134637326.75,x
Tepic,2025,COG91,Amortización de la Deuda Pública,68825861.13,93786100.94,x
Tepic,2025,COG92,Intereses de la Deuda Pública,52244312.84,40851225.81,x
Tepic,2025,COG93,Comisiones de la Deuda Pública,0.00,0.00,x
Tepic,2025,COG94,Gastos de la Deuda Pública,0.00,0.00,x
Tepic,2025,COG95,Costo por Coberturas,0.00,0.00,x
Tepic,2025,COG96,Apoyos Financieros,0.00,0.00,x
Tepic,2025,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,0.00,0.00,x
Tepic,2025,COGTOT,Total del Gasto,1850354790.05,1916927480.97,x
Tijuana,2025,COG01,Servicios Personales,6611294017.00,6234889356.00,x
Tijuana,2025,COG11,Remuneraciones al Personal  de Carácter Permanente,1556795808.20,1471014389.73,x
Tijuana,2025,COG12,Remuneraciones al Personal  de Carácter Transitorio,354520645.90,356838124.86,x
Tijuana,2025,COG13,Remuneraciones Adicionales y Especiales,947120284.63,1001171160.54,x
Tijuana,2025,COG14,Seguridad Social,704459796.17,705652771.53,x
Tijuana,2025,COG15,Otras Prestaciones Sociales y Económicas,3008848897.52,2654552871.55,x
Tijuana,2025,COG16,Previsiones,0.00,0.00,x
Tijuana,2025,COG17,Pago de Estímulos a Servidores Públicos,39548584.78,45660038.05,x
Tijuana,2025,COG02,Materiales y Suministros,1028489335.00,1204451498.00,x
Tijuana,2025,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",54580302.24,74816384.89,x
Tijuana,2025,COG22,Alimentos y Utensilios,29200647.14,35411742.96,x
Tijuana,2025,COG23,Materias Primas y Materiales de Producción y Comercialización,3800.00,0.00,x
Tijuana,2025,COG24,Materiales y Artículos de Construcción y Reparación,267611119.42,350879603.71,x
Tijuana,2025,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",54648887.36,56185323.21,x
Tijuana,2025,COG26,"Combustibles, Lubricantes y Aditivos",336416281.54,407525644.64,x
Tijuana,2025,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",51235135.71,58008740.02,x
Tijuana,2025,COG28,Materiales y Suministros para Seguridad,41569605.12,27211769.32,x
Tijuana,2025,COG29,"Herramientas, Refacciones y Accesorios Menores",193223556.04,194412289.35,x
Tijuana,2025,COG03,Servicios Generales,2553910518.00,3181714142.00,x
Tijuana,2025,COG31,Servicios Básicos,271501350.86,375203786.00,x
Tijuana,2025,COG32,Servicios de Arrendamiento,557735102.03,950342491.53,x
Tijuana,2025,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",839400876.70,582791770.48,x
Tijuana,2025,COG34,"Servicios Financieros, Bancarios y Comerciales",112943800.00,106398372.99,x
Tijuana,2025,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",332954913.26,716680767.80,x
Tijuana,2025,COG36,Servicios de Comunicación Social y Publicidad,100774354.91,192299125.67,x
Tijuana,2025,COG37,Servicios de Traslados y Viáticos,9953667.02,4058000.96,x
Tijuana,2025,COG38,Servicios Oficiales,11135214.87,26467389.88,x
Tijuana,2025,COG39,Otros Servicios Generales,317511237.98,227472436.30,x
Tijuana,2025,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",1036144278.00,1047459425.00,x
Tijuana,2025,COG41,Transferencias Internas y Asignaciones del Sector Público,283779896.55,301981734.13,x
Tijuana,2025,COG42,Transferencias al Resto del Sector Público,0.00,0.00,x
Tijuana,2025,COG43,Subsidios y Subvenciones,0.00,0.00,x
Tijuana,2025,COG44,Ayudas Sociales,235638768.22,307114407.08,x
Tijuana,2025,COG45,Pensiones y Jubilaciones,0.00,0.00,x
Tijuana,2025,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Tijuana,2025,COG47,Transferencias a la Seguridad Social,515895613.63,438363283.33,x
Tijuana,2025,COG48,Donativos,630000.00,0.00,x
Tijuana,2025,COG49,Transferencias al Exterior,200000.00,0.00,x
Tijuana,2025,COG05,"Bienes Muebles, Inmuebles e Intangibles",271440751.70,301850253.20,x
Tijuana,2025,COG51,Mobiliario y Equipo de Administración,70376349.79,58950743.49,x
Tijuana,2025,COG52,Mobiliario y Equipo Educacional y Recreativo,5065451.24,13261295.60,x
Tijuana,2025,COG53,Equipo e Instrumental Médico y de Laboratorio,800000.00,1950441.60,x
Tijuana,2025,COG54,Vehículos y Equipo de Transporte,119026444.34,63639770.49,x
Tijuana,2025,COG55,Equipo de Defensa y Seguridad,2719441.92,18934085.48,x
Tijuana,2025,COG56,"Maquinaria, Otros Equipos y Herramientas",39159664.44,63703213.19,x
Tijuana,2025,COG57,Activos Biológicos,0.00,0.00,x
Tijuana,2025,COG58,Bienes Inmuebles,0.00,0.00,x
Tijuana,2025,COG59,Activos Intangibles,34293400.00,81410703.30,x
Tijuana,2025,COG06,Inversión Pública,822433085.90,1061217596.00,x
Tijuana,2025,COG61,Obra Pública en Bienes de Dominio Público,739408685.86,986149494.10,x
Tijuana,2025,COG62,Obra Pública en Bienes Propios,83024400.00,75068102.00,x
Tijuana,2025,COG63,Proyectos Productivos y Acciones de Fomento,0.00,0.00,x
Tijuana,2025,COG07,Inversiones Financieras y Otras Provisiones,164793500.00,87088025.01,x
Tijuana,2025,COG71,Inversiones para el Fomento de Actividades Productivas,114793500.00,87088025.01,x
Tijuana,2025,COG72,Acciones y Participaciones de Capital,0.00,0.00,x
Tijuana,2025,COG73,Compra de Títulos y Valores,0.00,0.00,x
Tijuana,2025,COG74,Concesión de Préstamos,0.00,0.00,x
Tijuana,2025,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Tijuana,2025,COG76,Otras Inversiones Financieras,0.00,0.00,x
Tijuana,2025,COG78,Provisiones para Contingencias y Otras Erogaciones Especiales,50000000.00,0.00,x
Tijuana,2025,COG08,Participaciones y Aportaciones,618000.00,474729.48,x
Tijuana,2025,COG81,Participaciones,0.00,0.00,x
Tijuana,2025,COG82,Aportaciones,0.00,0.00,x
Tijuana,2025,COG83,Convenios,618000.00,474729.48,x
Tijuana,2025,COG09,Deuda Pública,0.00,835200.00,x
Tijuana,2025,COG91,Amortización de la Deuda Pública,0.00,0.00,x
Tijuana,2025,COG92,Intereses de la Deuda Pública,0.00,0.00,x
Tijuana,2025,COG93,Comisiones de la Deuda Pública,0.00,0.00,x
Tijuana,2025,COG94,Gastos de la Deuda Pública,0.00,835200.00,x
Tijuana,2025,COG95,Costo por Coberturas,0.00,0.00,x
Tijuana,2025,COG96,Apoyos Financieros,0.00,0.00,x
Tijuana,2025,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,0.00,0.00,x
Tijuana,2025,COGTOT,Total del Gasto,12489123485.00,13119980224.00,x
Tlajomulco de Zuniga,2025,COG01,Servicios Personales,1509627843.00,1505067514.81,x
Tlajomulco de Zuniga,2025,COG11,Remuneraciones al Personal  de Carácter Permanente,896933021.00,826509557.31,x
Tlajomulco de Zuniga,2025,COG12,Remuneraciones al Personal  de Carácter Transitorio,49022522.00,99272712.65,x
Tlajomulco de Zuniga,2025,COG13,Remuneraciones Adicionales y Especiales,145822238.00,162621621.29,x
Tlajomulco de Zuniga,2025,COG14,Seguridad Social,292364790.00,282123485.89,x
Tlajomulco de Zuniga,2025,COG15,Otras Prestaciones Sociales y Económicas,125485272.00,112091467.66,x
Tlajomulco de Zuniga,2025,COG16,Previsiones,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG17,Pago de Estímulos a Servidores Públicos,0.00,22448670.01,x
Tlajomulco de Zuniga,2025,COG02,Materiales y Suministros,453369200.06,473736400.19,x
Tlajomulco de Zuniga,2025,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",19525000.06,11625061.69,x
Tlajomulco de Zuniga,2025,COG22,Alimentos y Utensilios,2625000.00,4866932.42,x
Tlajomulco de Zuniga,2025,COG23,Materias Primas y Materiales de Producción y Comercialización,1200000.00,1148377.20,x
Tlajomulco de Zuniga,2025,COG24,Materiales y Artículos de Construcción y Reparación,299521200.00,329584434.24,x
Tlajomulco de Zuniga,2025,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",26118500.00,20666007.52,x
Tlajomulco de Zuniga,2025,COG26,"Combustibles, Lubricantes y Aditivos",80200000.00,83847345.29,x
Tlajomulco de Zuniga,2025,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",12020000.00,7793180.01,x
Tlajomulco de Zuniga,2025,COG28,Materiales y Suministros para Seguridad,3900000.00,4383274.05,x
Tlajomulco de Zuniga,2025,COG29,"Herramientas, Refacciones y Accesorios Menores",8259500.00,9821787.77,x
Tlajomulco de Zuniga,2025,COG03,Servicios Generales,1428051796.80,1652901498.99,x
Tlajomulco de Zuniga,2025,COG31,Servicios Básicos,371873100.44,403027849.87,x
Tlajomulco de Zuniga,2025,COG32,Servicios de Arrendamiento,219250000.00,309759059.77,x
Tlajomulco de Zuniga,2025,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",118943496.36,147603009.85,x
Tlajomulco de Zuniga,2025,COG34,"Servicios Financieros, Bancarios y Comerciales",63654100.00,80054718.98,x
Tlajomulco de Zuniga,2025,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",557464600.00,582380135.01,x
Tlajomulco de Zuniga,2025,COG36,Servicios de Comunicación Social y Publicidad,44270000.00,49158010.91,x
Tlajomulco de Zuniga,2025,COG37,Servicios de Traslados y Viáticos,398500.00,172282.13,x
Tlajomulco de Zuniga,2025,COG38,Servicios Oficiales,21468000.00,25229078.85,x
Tlajomulco de Zuniga,2025,COG39,Otros Servicios Generales,30730000.00,55517353.62,x
Tlajomulco de Zuniga,2025,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",332757105.61,343229692.32,x
Tlajomulco de Zuniga,2025,COG41,Transferencias Internas y Asignaciones del Sector Público,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG42,Transferencias al Resto del Sector Público,161318105.61,174280037.48,x
Tlajomulco de Zuniga,2025,COG43,Subsidios y Subvenciones,17750000.00,3651292.50,x
Tlajomulco de Zuniga,2025,COG44,Ayudas Sociales,153689000.00,165298362.34,x
Tlajomulco de Zuniga,2025,COG45,Pensiones y Jubilaciones,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Tlajomulco de Zuniga,2025,COG47,Transferencias a la Seguridad Social,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG48,Donativos,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG49,Transferencias al Exterior,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG05,"Bienes Muebles, Inmuebles e Intangibles",75158433.53,152291340.74,x
Tlajomulco de Zuniga,2025,COG51,Mobiliario y Equipo de Administración,12230000.00,4187794.02,x
Tlajomulco de Zuniga,2025,COG52,Mobiliario y Equipo Educacional y Recreativo,1250000.00,1483063.37,x
Tlajomulco de Zuniga,2025,COG53,Equipo e Instrumental Médico y de Laboratorio,5750000.00,3575559.24,x
Tlajomulco de Zuniga,2025,COG54,Vehículos y Equipo de Transporte,0.00,20499757.20,x
Tlajomulco de Zuniga,2025,COG55,Equipo de Defensa y Seguridad,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG56,"Maquinaria, Otros Equipos y Herramientas",6778250.88,28976735.19,x
Tlajomulco de Zuniga,2025,COG57,Activos Biológicos,200000.00,199685.00,x
Tlajomulco de Zuniga,2025,COG58,Bienes Inmuebles,10000000.00,35410354.19,x
Tlajomulco de Zuniga,2025,COG59,Activos Intangibles,38950182.65,57958392.53,x
Tlajomulco de Zuniga,2025,COG06,Inversión Pública,1109180360.00,1442306163.28,x
Tlajomulco de Zuniga,2025,COG61,Obra Pública en Bienes de Dominio Público,992000000.00,1320736455.78,x
Tlajomulco de Zuniga,2025,COG62,Obra Pública en Bienes Propios,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG63,Proyectos Productivos y Acciones de Fomento,117180360.00,121569707.50,x
Tlajomulco de Zuniga,2025,COG07,Inversiones Financieras y Otras Provisiones,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG72,Acciones y Participaciones de Capital,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG73,Compra de Títulos y Valores,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG74,Concesión de Préstamos,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Tlajomulco de Zuniga,2025,COG76,Otras Inversiones Financieras,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG78,Provisiones para Contingencias y Otras Erogaciones Especiales,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG08,Participaciones y Aportaciones,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG81,Participaciones,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG82,Aportaciones,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG83,Convenios,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG09,Deuda Pública,48364867.00,49007194.28,x
Tlajomulco de Zuniga,2025,COG91,Amortización de la Deuda Pública,38364867.00,38364867.06,x
Tlajomulco de Zuniga,2025,COG92,Intereses de la Deuda Pública,10000000.00,10642327.22,x
Tlajomulco de Zuniga,2025,COG93,Comisiones de la Deuda Pública,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG94,Gastos de la Deuda Pública,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG95,Costo por Coberturas,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG96,Apoyos Financieros,0.00,0.00,x
Tlajomulco de Zuniga,2025,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,0.00,0.00,x
Tlajomulco de Zuniga,2025,COGTOT,Total del Gasto,4956509606.00,5618539804.61,x
Tlalnepantla de Baz,2025,COG01,Servicios Personales,2147002242.29,2124923355.00,x
Tlalnepantla de Baz,2025,COG11,Remuneraciones al Personal  de Carácter Permanente,1237273543.73,1232721819.54,x
Tlalnepantla de Baz,2025,COG12,Remuneraciones al Personal  de Carácter Transitorio,139928.40,0.00,x
Tlalnepantla de Baz,2025,COG13,Remuneraciones Adicionales y Especiales,359178253.22,327050122.29,x
Tlalnepantla de Baz,2025,COG14,Seguridad Social,330038868.40,327919468.70,x
Tlalnepantla de Baz,2025,COG15,Otras Prestaciones Sociales y Económicas,214802470.51,228473428.27,x
Tlalnepantla de Baz,2025,COG16,Previsiones,0.00,0.00,x
Tlalnepantla de Baz,2025,COG17,Pago de Estímulos a Servidores Públicos,5569178.03,8758516.20,x
Tlalnepantla de Baz,2025,COG02,Materiales y Suministros,269337991.80,178339825.63,x
Tlalnepantla de Baz,2025,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",20576984.92,15012071.86,x
Tlalnepantla de Baz,2025,COG22,Alimentos y Utensilios,20716701.00,11902246.48,x
Tlalnepantla de Baz,2025,COG23,Materias Primas y Materiales de Producción y Comercialización,3127634.48,551717.16,x
Tlalnepantla de Baz,2025,COG24,Materiales y Artículos de Construcción y Reparación,32946328.20,4247146.13,x
Tlalnepantla de Baz,2025,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",7633304.00,187810.87,x
Tlalnepantla de Baz,2025,COG26,"Combustibles, Lubricantes y Aditivos",132601850.00,119161562.39,x
Tlalnepantla de Baz,2025,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",34357468.00,18781579.44,x
Tlalnepantla de Baz,2025,COG28,Materiales y Suministros para Seguridad,1631353.00,1237267.00,x
Tlalnepantla de Baz,2025,COG29,"Herramientas, Refacciones y Accesorios Menores",15746368.20,7258424.30,x
Tlalnepantla de Baz,2025,COG03,Servicios Generales,829447831.09,750434397.54,x
Tlalnepantla de Baz,2025,COG31,Servicios Básicos,157871041.72,153759918.02,x
Tlalnepantla de Baz,2025,COG32,Servicios de Arrendamiento,185505648.80,201481356.66,x
Tlalnepantla de Baz,2025,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",163563211.74,126170306.48,x
Tlalnepantla de Baz,2025,COG34,"Servicios Financieros, Bancarios y Comerciales",29974119.96,43716013.65,x
Tlalnepantla de Baz,2025,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",107842085.90,50429289.22,x
Tlalnepantla de Baz,2025,COG36,Servicios de Comunicación Social y Publicidad,22753978.90,9200412.19,x
Tlalnepantla de Baz,2025,COG37,Servicios de Traslados y Viáticos,1384957.40,155265.47,x
Tlalnepantla de Baz,2025,COG38,Servicios Oficiales,40181958.28,21580471.39,x
Tlalnepantla de Baz,2025,COG39,Otros Servicios Generales,120370828.39,143941364.46,x
Tlalnepantla de Baz,2025,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",547782463.81,667470118.10,x
Tlalnepantla de Baz,2025,COG41,Transferencias Internas y Asignaciones del Sector Público,0.00,0.00,x
Tlalnepantla de Baz,2025,COG42,Transferencias al Resto del Sector Público,600000.00,428000.00,x
Tlalnepantla de Baz,2025,COG43,Subsidios y Subvenciones,447900000.00,609343330.93,x
Tlalnepantla de Baz,2025,COG44,Ayudas Sociales,98632463.81,57073656.17,x
Tlalnepantla de Baz,2025,COG45,Pensiones y Jubilaciones,0.00,0.00,x
Tlalnepantla de Baz,2025,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Tlalnepantla de Baz,2025,COG47,Transferencias a la Seguridad Social,0.00,0.00,x
Tlalnepantla de Baz,2025,COG48,Donativos,650000.00,625131.00,x
Tlalnepantla de Baz,2025,COG49,Transferencias al Exterior,0.00,0.00,x
Tlalnepantla de Baz,2025,COG05,"Bienes Muebles, Inmuebles e Intangibles",268599879.56,407790342.61,x
Tlalnepantla de Baz,2025,COG51,Mobiliario y Equipo de Administración,25736661.00,16557325.85,x
Tlalnepantla de Baz,2025,COG52,Mobiliario y Equipo Educacional y Recreativo,2571000.00,2498558.32,x
Tlalnepantla de Baz,2025,COG53,Equipo e Instrumental Médico y de Laboratorio,500000.00,0.00,x
Tlalnepantla de Baz,2025,COG54,Vehículos y Equipo de Transporte,226221000.00,385486028.36,x
Tlalnepantla de Baz,2025,COG55,Equipo de Defensa y Seguridad,0.00,0.00,x
Tlalnepantla de Baz,2025,COG56,"Maquinaria, Otros Equipos y Herramientas",11588368.56,3248430.08,x
Tlalnepantla de Baz,2025,COG57,Activos Biológicos,0.00,0.00,x
Tlalnepantla de Baz,2025,COG58,Bienes Inmuebles,0.00,0.00,x
Tlalnepantla de Baz,2025,COG59,Activos Intangibles,1982850.00,0.00,x
Tlalnepantla de Baz,2025,COG06,Inversión Pública,1005502698.41,754440683.17,x
Tlalnepantla de Baz,2025,COG61,Obra Pública en Bienes de Dominio Público,1005502698.41,754440683.17,x
Tlalnepantla de Baz,2025,COG62,Obra Pública en Bienes Propios,0.00,0.00,x
Tlalnepantla de Baz,2025,COG63,Proyectos Productivos y Acciones de Fomento,0.00,0.00,x
Tlalnepantla de Baz,2025,COG07,Inversiones Financieras y Otras Provisiones,0.00,0.00,x
Tlalnepantla de Baz,2025,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,0.00,x
Tlalnepantla de Baz,2025,COG72,Acciones y Participaciones de Capital,0.00,0.00,x
Tlalnepantla de Baz,2025,COG73,Compra de Títulos y Valores,0.00,0.00,x
Tlalnepantla de Baz,2025,COG74,Concesión de Préstamos,0.00,0.00,x
Tlalnepantla de Baz,2025,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Tlalnepantla de Baz,2025,COG76,Otras Inversiones Financieras,0.00,0.00,x
Tlalnepantla de Baz,2025,COG78,Provisiones para Contingencias y Otras Erogaciones Especiales,0.00,0.00,x
Tlalnepantla de Baz,2025,COG08,Participaciones y Aportaciones,0.00,0.00,x
Tlalnepantla de Baz,2025,COG81,Participaciones,0.00,0.00,x
